utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,key_resp.keys,key_resp.rt,clk.started,clk.stopped,sad.started,text_2.started,sad.stopped,text_2.stopped,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
,,,,,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.4268281001132,289.4268281001132,289.4268281001132,289.4268281001132,289.4268281001132,289.4268281001132,289.4268281001132,289.4268281001132,289.4268281001132,q,0.17399269994348288,289.60850170021877,289.60850170021877,289.60850170021877,289.60850170021877,290.0101491000969,290.0101491000969,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0101491000969,290.0101491000969,290.0101491000969,290.0101491000969,290.0101491000969,290.0101491000969,290.0101491000969,290.0101491000969,290.0101491000969,o,0.019125399878248572,290.0397836000193,290.0397836000193,290.0397836000193,290.0397836000193,290.4481660001911,290.4481660001911,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.4481660001911,290.4481660001911,290.4481660001911,290.4481660001911,290.4481660001911,290.4481660001911,290.4481660001911,290.4481660001911,290.4481660001911,w,0.13420910015702248,290.5914981001988,290.5914981001988,290.5914981001988,290.5914981001988,290.9959244001657,290.9959244001657,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9959244001657,290.9959244001657,290.9959244001657,290.9959244001657,290.9959244001657,290.9959244001657,290.9959244001657,290.9959244001657,290.9959244001657,p,0.014032100094482303,291.0193730001338,291.0193730001338,291.0193730001338,291.0193730001338,291.42819900019094,291.42819900019094,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.42819900019094,291.42819900019094,291.42819900019094,291.42819900019094,291.42819900019094,291.42819900019094,291.42819900019094,291.42819900019094,291.42819900019094,q,0.07543989992700517,291.5161284999922,291.5161284999922,291.5161284999922,291.5161284999922,291.92024960019626,291.92024960019626,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.92024960019626,291.92024960019626,291.92024960019626,291.92024960019626,291.92024960019626,291.92024960019626,291.92024960019626,291.92024960019626,291.92024960019626,o,0.03352010017260909,291.9618728000205,291.9618728000205,291.9618728000205,291.9618728000205,292.36415210017003,292.36415210017003,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.36415210017003,292.36415210017003,292.36415210017003,292.36415210017003,292.36415210017003,292.36415210017003,292.36415210017003,292.36415210017003,292.36415210017003,w,0.01017699996009469,292.3866815001238,292.3866815001238,292.3866815001238,292.3866815001238,292.79473960003816,292.79473960003816,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.79473960003816,292.79473960003816,292.79473960003816,292.79473960003816,292.79473960003816,292.79473960003816,292.79473960003816,292.79473960003816,292.79473960003816,q,0.48052309988997877,293.28519680001773,293.28519680001773,293.28519680001773,293.28519680001773,293.6940349000506,293.6940349000506,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6940349000506,293.6940349000506,293.6940349000506,293.6940349000506,293.6940349000506,293.6940349000506,293.6940349000506,293.6940349000506,293.6940349000506,o,0.03220409993082285,293.7404140001163,293.7404140001163,293.7404140001163,293.7404140001163,294.1486779002007,294.1486779002007,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1486779002007,294.1486779002007,294.1486779002007,294.1486779002007,294.1486779002007,294.1486779002007,294.1486779002007,294.1486779002007,294.1486779002007,w,0.07067269994877279,294.2297645001672,294.2297645001672,294.2297645001672,294.2297645001672,294.63527880003676,294.63527880003676,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.63527880003676,294.63527880003676,294.63527880003676,294.63527880003676,294.63527880003676,294.63527880003676,294.63527880003676,294.63527880003676,294.63527880003676,p,0.07300440012477338,294.7184983000625,294.7184983000625,294.7184983000625,294.7184983000625,295.12147530005313,295.12147530005313,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.12147530005313,295.12147530005313,295.12147530005313,295.12147530005313,295.12147530005313,295.12147530005313,295.12147530005313,295.12147530005313,295.12147530005313,q,0.05464139999821782,295.18756330013275,295.18756330013275,295.18756330013275,295.18756330013275,295.59331710007973,295.59331710007973,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.59331710007973,295.59331710007973,295.59331710007973,295.59331710007973,295.59331710007973,295.59331710007973,295.59331710007973,295.59331710007973,295.59331710007973,w,0.382523600012064,295.99020890006796,295.99020890006796,295.99020890006796,295.99020890006796,296.3999179000966,296.3999179000966,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.3999179000966,296.3999179000966,296.3999179000966,296.3999179000966,296.3999179000966,296.3999179000966,296.3999179000966,296.3999179000966,296.3999179000966,p,0.046367800096049905,296.4591676001437,296.4591676001437,296.4591676001437,296.4591676001437,296.86370260012336,296.86370260012336,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.86370260012336,296.86370260012336,296.86370260012336,296.86370260012336,296.86370260012336,296.86370260012336,296.86370260012336,296.86370260012336,296.86370260012336,None,,297.8653596001677,298.27540710009634,297.8653596001677,297.8653596001677,297.8653596001677,298.27540710009634,,,,,297.8653596001677,297.8653596001677,297.8653596001677,297.8653596001677,297.8653596001677,297.8653596001677,297.8653596001677,297.8653596001677,297.8653596001677,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.27540710009634,298.27540710009634,298.27540710009634,298.27540710009634,298.27540710009634,298.27540710009634,298.27540710009634,298.27540710009634,298.27540710009634,q,0.3892624999862164,298.6781804000493,298.6781804000493,298.6781804000493,298.6781804000493,299.0796195000876,299.0796195000876,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0796195000876,299.0796195000876,299.0796195000876,299.0796195000876,299.0796195000876,299.0796195000876,299.0796195000876,299.0796195000876,299.0796195000876,p,0.16683320002630353,299.2610061999876,299.2610061999876,299.2610061999876,299.2610061999876,299.6630261000246,299.6630261000246,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6630261000246,299.6630261000246,299.6630261000246,299.6630261000246,299.6630261000246,299.6630261000246,299.6630261000246,299.6630261000246,299.6630261000246,w,0.2060044000390917,299.8827918001916,299.8827918001916,299.8827918001916,299.8827918001916,300.287359100068,300.287359100068,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.287359100068,300.287359100068,300.287359100068,300.287359100068,300.287359100068,300.287359100068,300.287359100068,300.287359100068,300.287359100068,o,0.11658350005745888,300.41964360000566,300.41964360000566,300.41964360000566,300.41964360000566,300.82411980000325,300.82411980000325,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.82411980000325,300.82411980000325,300.82411980000325,300.82411980000325,300.82411980000325,300.82411980000325,300.82411980000325,300.82411980000325,300.82411980000325,q,0.13316920003853738,300.9709867001511,300.9709867001511,300.9709867001511,300.9709867001511,301.37825440010056,301.37825440010056,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.37825440010056,301.37825440010056,301.37825440010056,301.37825440010056,301.37825440010056,301.37825440010056,301.37825440010056,301.37825440010056,301.37825440010056,w,0.43012749985791743,301.83338660001755,301.83338660001755,301.83338660001755,301.83338660001755,302.23999730008654,302.23999730008654,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.23999730008654,302.23999730008654,302.23999730008654,302.23999730008654,302.23999730008654,302.23999730008654,302.23999730008654,302.23999730008654,302.23999730008654,o,0.12160430010408163,302.38281840016134,302.38281840016134,302.38281840016134,302.38281840016134,302.7921545000281,302.7921545000281,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,159,0,159,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,302.7921545000281,302.7921545000281,302.7921545000281,302.7921545000281,302.7921545000281,302.7921545000281,302.7921545000281,302.7921545000281,302.7921545000281,q,0.13246489991433918,302.9398974000942,302.9398974000942,302.9398974000942,302.9398974000942,303.35191610013135,303.35191610013135,303.35191610013135,303.35191610013135,space,1.25285889999941,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.61687150015496,304.61687150015496,304.61687150015496,304.61687150015496,304.61687150015496,304.61687150015496,304.61687150015496,304.61687150015496,304.61687150015496,q,0.3752741999924183,305.0056054000743,305.0056054000743,305.0056054000743,305.0056054000743,305.41259780013934,305.41259780013934,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.41259780013934,305.41259780013934,305.41259780013934,305.41259780013934,305.41259780013934,305.41259780013934,305.41259780013934,305.41259780013934,305.41259780013934,p,0.05764209991320968,305.4823755000252,305.4823755000252,305.4823755000252,305.4823755000252,305.88524179998785,305.88524179998785,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.88524179998785,305.88524179998785,305.88524179998785,305.88524179998785,305.88524179998785,305.88524179998785,305.88524179998785,305.88524179998785,305.88524179998785,w,0.08564609987661242,305.9829588001594,305.9829588001594,305.9829588001594,305.9829588001594,306.38502190005966,306.38502190005966,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.38502190005966,306.38502190005966,306.38502190005966,306.38502190005966,306.38502190005966,306.38502190005966,306.38502190005966,306.38502190005966,306.38502190005966,o,0.07191119994968176,306.469000400044,306.469000400044,306.469000400044,306.469000400044,306.8710239001084,306.8710239001084,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8710239001084,306.8710239001084,306.8710239001084,306.8710239001084,306.8710239001084,306.8710239001084,306.8710239001084,306.8710239001084,306.8710239001084,q,0.13833049987442791,307.0185823000502,307.0185823000502,307.0185823000502,307.0185823000502,307.42687140009366,307.42687140009366,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.42687140009366,307.42687140009366,307.42687140009366,307.42687140009366,307.42687140009366,307.42687140009366,307.42687140009366,307.42687140009366,307.42687140009366,p,0.0063154001254588366,307.4436877002008,307.4436877002008,307.4436877002008,307.4436877002008,307.85070469998755,307.85070469998755,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.85070469998755,307.85070469998755,307.85070469998755,307.85070469998755,307.85070469998755,307.85070469998755,307.85070469998755,307.85070469998755,307.85070469998755,o,0.3856673000846058,308.2483188000042,308.2483188000042,308.2483188000042,308.2483188000042,308.65607550018467,308.65607550018467,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.65607550018467,308.65607550018467,308.65607550018467,308.65607550018467,308.65607550018467,308.65607550018467,308.65607550018467,308.65607550018467,308.65607550018467,q,0.18031990015879273,308.8472322002053,308.8472322002053,308.8472322002053,308.8472322002053,309.25744040007703,309.25744040007703,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.25744040007703,309.25744040007703,309.25744040007703,309.25744040007703,309.25744040007703,309.25744040007703,309.25744040007703,309.25744040007703,309.25744040007703,p,0.051814999897032976,309.3201637000311,309.3201637000311,309.3201637000311,309.3201637000311,309.72685840004124,309.72685840004124,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.72685840004124,309.72685840004124,309.72685840004124,309.72685840004124,309.72685840004124,309.72685840004124,309.72685840004124,309.72685840004124,309.72685840004124,o,0.3733487001154572,310.1111864000559,310.1111864000559,310.1111864000559,310.1111864000559,310.5178537000902,310.5178537000902,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5178537000902,310.5178537000902,310.5178537000902,310.5178537000902,310.5178537000902,310.5178537000902,310.5178537000902,310.5178537000902,310.5178537000902,q,0.002228899858891964,310.5345775000751,310.5345775000751,310.5345775000751,310.5345775000751,310.9406520000193,310.9406520000193,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.9406520000193,310.9406520000193,310.9406520000193,310.9406520000193,310.9406520000193,310.9406520000193,310.9406520000193,310.9406520000193,310.9406520000193,w,0.3570094001479447,311.31117370002903,311.31117370002903,311.31117370002903,311.31117370002903,311.718084000051,311.718084000051,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.718084000051,311.718084000051,311.718084000051,311.718084000051,311.718084000051,311.718084000051,311.718084000051,311.718084000051,311.718084000051,o,0.036701800068840384,311.7678335001692,311.7678335001692,311.7678335001692,311.7678335001692,312.1697410000488,312.1697410000488,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.1697410000488,312.1697410000488,312.1697410000488,312.1697410000488,312.1697410000488,312.1697410000488,312.1697410000488,312.1697410000488,312.1697410000488,q,0.013119200011715293,312.19203250017017,312.19203250017017,312.19203250017017,312.19203250017017,312.5998164000921,312.5998164000921,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5998164000921,312.5998164000921,312.5998164000921,312.5998164000921,312.5998164000921,312.5998164000921,312.5998164000921,312.5998164000921,312.5998164000921,w,0.32445660000666976,312.93436520011164,312.93436520011164,312.93436520011164,312.93436520011164,313.3369318000041,313.3369318000041,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.3369318000041,313.3369318000041,313.3369318000041,313.3369318000041,313.3369318000041,313.3369318000041,313.3369318000041,313.3369318000041,313.3369318000041,q,0.37820859998464584,313.7277276001405,313.7277276001405,313.7277276001405,313.7277276001405,314.135481600184,314.135481600184,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.135481600184,314.135481600184,314.135481600184,314.135481600184,314.135481600184,314.135481600184,314.135481600184,314.135481600184,314.135481600184,w,0.400660099927336,314.546844500117,314.546844500117,314.546844500117,314.546844500117,314.9544122000225,314.9544122000225,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.9544122000225,314.9544122000225,314.9544122000225,314.9544122000225,314.9544122000225,314.9544122000225,314.9544122000225,314.9544122000225,314.9544122000225,o,0.04603450000286102,315.0101061000023,315.0101061000023,315.0101061000023,315.0101061000023,315.4129610999953,315.4129610999953,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.4129610999953,315.4129610999953,315.4129610999953,315.4129610999953,315.4129610999953,315.4129610999953,315.4129610999953,315.4129610999953,315.4129610999953,q,0.06501269992440939,315.49075040011667,315.49075040011667,315.49075040011667,315.49075040011667,315.8999180002138,315.8999180002138,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8999180002138,315.8999180002138,315.8999180002138,315.8999180002138,315.8999180002138,315.8999180002138,315.8999180002138,315.8999180002138,315.8999180002138,p,0.0020188000053167343,315.9162006000988,315.9162006000988,315.9162006000988,315.9162006000988,316.3222559001297,316.3222559001297,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,180,0,180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.3222559001297,316.3222559001297,316.3222559001297,316.3222559001297,316.3222559001297,316.3222559001297,316.3222559001297,316.3222559001297,316.3222559001297,o,0.42469219979830086,316.7558578001335,316.7558578001335,316.7558578001335,316.7558578001335,317.1648876001127,317.1648876001127,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,181,0,181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.1648876001127,317.1648876001127,317.1648876001127,317.1648876001127,317.1648876001127,317.1648876001127,317.1648876001127,317.1648876001127,317.1648876001127,q,0.04288910003378987,317.2258456000127,317.2258456000127,317.2258456000127,317.2258456000127,317.6279674000107,317.6279674000107,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,182,0,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6279674000107,317.6279674000107,317.6279674000107,317.6279674000107,317.6279674000107,317.6279674000107,317.6279674000107,317.6279674000107,317.6279674000107,w,0.35370209999382496,317.99030420021154,317.99030420021154,317.99030420021154,317.99030420021154,318.3924701001961,318.3924701001961,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,183,0,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.3924701001961,318.3924701001961,318.3924701001961,318.3924701001961,318.3924701001961,318.3924701001961,318.3924701001961,318.3924701001961,318.3924701001961,o,0.006933100055903196,318.4083623001352,318.4083623001352,318.4083623001352,318.4083623001352,318.81578530021943,318.81578530021943,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,184,0,184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.81578530021943,318.81578530021943,318.81578530021943,318.81578530021943,318.81578530021943,318.81578530021943,318.81578530021943,318.81578530021943,318.81578530021943,p,0.23057300015352666,319.06211669999175,319.06211669999175,319.06211669999175,319.06211669999175,319.47030620020814,319.47030620020814,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,185,0,185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.47030620020814,319.47030620020814,319.47030620020814,319.47030620020814,319.47030620020814,319.47030620020814,319.47030620020814,319.47030620020814,319.47030620020814,o,0.21438690018840134,319.69760420010425,319.69760420010425,319.69760420010425,319.69760420010425,320.0997733999975,320.0997733999975,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,186,0,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0997733999975,320.0997733999975,320.0997733999975,320.0997733999975,320.0997733999975,320.0997733999975,320.0997733999975,320.0997733999975,320.0997733999975,p,0.24665519990958273,320.3615285002161,320.3615285002161,320.3615285002161,320.3615285002161,320.76725360006094,320.76725360006094,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,187,0,187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.76725360006094,320.76725360006094,320.76725360006094,320.76725360006094,320.76725360006094,320.76725360006094,320.76725360006094,320.76725360006094,320.76725360006094,o,0.2872097999788821,321.0676116000395,321.0676116000395,321.0676116000395,321.0676116000395,321.4755643000826,321.4755643000826,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,188,0,188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.4755643000826,321.4755643000826,321.4755643000826,321.4755643000826,321.4755643000826,321.4755643000826,321.4755643000826,321.4755643000826,321.4755643000826,p,0.32671989989466965,321.81795020005666,321.81795020005666,321.81795020005666,321.81795020005666,322.2252317001112,322.2252317001112,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,189,0,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2252317001112,322.2252317001112,322.2252317001112,322.2252317001112,322.2252317001112,322.2252317001112,322.2252317001112,322.2252317001112,322.2252317001112,o,0.21929199993610382,322.45747380005196,322.45747380005196,322.45747380005196,322.45747380005196,322.8649385001045,322.8649385001045,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,190,0,190,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.8649385001045,322.8649385001045,322.8649385001045,322.8649385001045,322.8649385001045,322.8649385001045,322.8649385001045,322.8649385001045,322.8649385001045,p,0.2520294999703765,323.1261426000856,323.1261426000856,323.1261426000856,323.1261426000856,323.5312272000592,323.5312272000592,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,191,0,191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5312272000592,323.5312272000592,323.5312272000592,323.5312272000592,323.5312272000592,323.5312272000592,323.5312272000592,323.5312272000592,323.5312272000592,o,0.1511111999861896,323.69265790004283,323.69265790004283,323.69265790004283,323.69265790004283,324.1011287001893,324.1011287001893,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
,,,,,,,,192,0,192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.1011287001893,324.1011287001893,324.1011287001893,324.1011287001893,324.1011287001893,324.1011287001893,324.1011287001893,324.1011287001893,324.1011287001893,p,0.22528299991972744,324.3391589000821,324.3391589000821,324.3391589000821,324.3391589000821,324.74654690013267,324.74654690013267,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
