utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,key_resp.keys,clk.started,sad.started,sad.stopped,text_2.started,clk.stopped,text_2.stopped,key_resp.rt,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
,,,,,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0361609000247,248.0361609000247,248.0361609000247,248.0361609000247,248.0361609000247,248.0361609000247,248.0361609000247,248.0361609000247,248.0361609000247,,,,,,,,,,p,248.13870820007287,248.13870820007287,248.54386590002105,248.13870820007287,248.13870820007287,248.54386590002105,0.09286979981698096,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.54386590002105,248.54386590002105,248.54386590002105,248.54386590002105,248.54386590002105,248.54386590002105,248.54386590002105,248.54386590002105,248.54386590002105,,,,,,,,,,q,248.64666800014675,248.64666800014675,249.05126830004156,248.64666800014675,248.64666800014675,249.05126830004156,0.08442159998230636,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.05126830004156,249.05126830004156,249.05126830004156,249.05126830004156,249.05126830004156,249.05126830004156,249.05126830004156,249.05126830004156,249.05126830004156,,,,,,,,,,o,249.172714299988,249.172714299988,249.57819300005212,249.172714299988,249.172714299988,249.57819300005212,0.10476969974115491,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.57819300005212,249.57819300005212,249.57819300005212,249.57819300005212,249.57819300005212,249.57819300005212,249.57819300005212,249.57819300005212,249.57819300005212,,,,,,,,,,w,249.6514866000507,249.6514866000507,250.0571824000217,249.6514866000507,249.6514866000507,250.0571824000217,0.06017069984227419,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0571824000217,250.0571824000217,250.0571824000217,250.0571824000217,250.0571824000217,250.0571824000217,250.0571824000217,250.0571824000217,250.0571824000217,,,,,,,,,,p,250.1584334000945,250.1584334000945,250.56533690006472,250.1584334000945,250.1584334000945,250.56533690006472,0.09043959993869066,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.56533690006472,250.56533690006472,250.56533690006472,250.56533690006472,250.56533690006472,250.56533690006472,250.56533690006472,250.56533690006472,250.56533690006472,,,,,,,,,,q,250.7133639000822,250.7133639000822,251.11979050002992,250.7133639000822,250.7133639000822,251.11979050002992,0.13598559983074665,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.11979050002992,251.11979050002992,251.11979050002992,251.11979050002992,251.11979050002992,251.11979050002992,251.11979050002992,251.11979050002992,251.11979050002992,,,,,,,,,,o,251.24856790015474,251.24856790015474,251.6552757001482,251.24856790015474,251.24856790015474,251.6552757001482,0.11444839998148382,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.6552757001482,251.6552757001482,251.6552757001482,251.6552757001482,251.6552757001482,251.6552757001482,251.6552757001482,251.6552757001482,251.6552757001482,,,,,,,,,,w,251.83941600006074,251.83941600006074,252.2459794001188,251.83941600006074,251.83941600006074,252.2459794001188,0.17157759983092546,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.2459794001188,252.2459794001188,252.2459794001188,252.2459794001188,252.2459794001188,252.2459794001188,252.2459794001188,252.2459794001188,252.2459794001188,,,,,,,,,,p,252.387717399979,252.387717399979,252.79377190000378,252.387717399979,252.387717399979,252.79377190000378,0.13137400010600686,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.79377190000378,252.79377190000378,252.79377190000378,252.79377190000378,252.79377190000378,252.79377190000378,252.79377190000378,252.79377190000378,252.79377190000378,,,,,,,,,,q,252.93415069999173,252.93415069999173,253.34366040001623,252.93415069999173,252.93415069999173,253.34366040001623,0.1291380999609828,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.34366040001623,253.34366040001623,253.34366040001623,253.34366040001623,253.34366040001623,253.34366040001623,253.34366040001623,253.34366040001623,253.34366040001623,,,,,,,,,,o,253.46437050006352,253.46437050006352,253.8695378000848,253.46437050006352,253.46437050006352,253.8695378000848,0.10399099998176098,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.8695378000848,253.8695378000848,253.8695378000848,253.8695378000848,253.8695378000848,253.8695378000848,253.8695378000848,253.8695378000848,253.8695378000848,,,,,,,,,,w,254.04677959997207,254.04677959997207,254.45338520011865,254.04677959997207,254.04677959997207,254.45338520011865,0.16487509990110993,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.45338520011865,254.45338520011865,254.45338520011865,254.45338520011865,254.45338520011865,254.45338520011865,254.45338520011865,254.45338520011865,254.45338520011865,,,,,,,,,,p,254.6521898000501,254.6521898000501,255.05717060016468,254.6521898000501,254.6521898000501,255.05717060016468,0.18812359985895455,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.05717060016468,255.05717060016468,255.05717060016468,255.05717060016468,255.05717060016468,255.05717060016468,255.05717060016468,255.05717060016468,255.05717060016468,,,,,,,,,,q,255.21485060011037,255.21485060011037,255.6200119999703,255.21485060011037,255.21485060011037,255.6200119999703,0.14162179990671575,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.6200119999703,255.6200119999703,255.6200119999703,255.6200119999703,255.6200119999703,255.6200119999703,255.6200119999703,255.6200119999703,255.6200119999703,,,,,,,,,,o,255.79549350007437,255.79549350007437,256.20335520012304,255.79549350007437,255.79549350007437,256.20335520012304,0.16239029983989894,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.20335520012304,256.20335520012304,256.20335520012304,256.20335520012304,256.20335520012304,256.20335520012304,256.20335520012304,256.20335520012304,256.20335520012304,,,,,,,,,,w,256.36582830012776,256.36582830012776,256.7740844001528,256.36582830012776,256.36582830012776,256.7740844001528,0.14757479983381927,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7740844001528,256.7740844001528,256.7740844001528,256.7740844001528,256.7740844001528,256.7740844001528,256.7740844001528,256.7740844001528,256.7740844001528,,,,,,,,,,p,256.87267990014516,256.87267990014516,257.2796617001295,256.87267990014516,256.87267990014516,257.2796617001295,0.0870994997676462,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.2796617001295,257.2796617001295,257.2796617001295,257.2796617001295,257.2796617001295,257.2796617001295,257.2796617001295,257.2796617001295,257.2796617001295,,,,,,,,,,q,257.44133910001256,257.44133910001256,257.849661400076,257.44133910001256,257.44133910001256,257.849661400076,0.1522603000048548,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.849661400076,257.849661400076,257.849661400076,257.849661400076,257.849661400076,257.849661400076,257.849661400076,257.849661400076,257.849661400076,,,,,,,,,,o,258.0400959001854,258.0400959001854,258.44618840003386,258.0400959001854,258.0400959001854,258.44618840003386,0.18069269973784685,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.44618840003386,258.44618840003386,258.44618840003386,258.44618840003386,258.44618840003386,258.44618840003386,258.44618840003386,258.44618840003386,258.44618840003386,,,,,,,,,,w,258.56893860013224,258.56893860013224,258.97489030007273,258.56893860013224,258.56893860013224,258.97489030007273,0.11166509985923767,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.97489030007273,258.97489030007273,258.97489030007273,258.97489030007273,258.97489030007273,258.97489030007273,258.97489030007273,258.97489030007273,258.97489030007273,,,,,,,,,,p,259.08364169998094,259.08364169998094,259.48771560005844,259.08364169998094,259.08364169998094,259.48771560005844,0.0969146997667849,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,159,0,159,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,259.48771560005844,259.48771560005844,259.48771560005844,259.48771560005844,259.48771560005844,259.48771560005844,259.48771560005844,259.48771560005844,259.48771560005844,,,,,,,,,,q,259.80199200008065,259.80199200008065,260.2147232000716,259.80199200008065,259.80199200008065,260.2147232000716,0.3003459998872131,260.2147232000716,260.2147232000716,space,1.9277477997820824,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.1552948001772,262.1552948001772,262.1552948001772,262.1552948001772,262.1552948001772,262.1552948001772,262.1552948001772,262.1552948001772,262.1552948001772,,,,,,,,,,q,262.5444688000716,262.5444688000716,262.94635400013067,262.5444688000716,262.5444688000716,262.94635400013067,0.3807526999153197,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.94635400013067,262.94635400013067,262.94635400013067,262.94635400013067,262.94635400013067,262.94635400013067,262.94635400013067,262.94635400013067,262.94635400013067,,,,,,,,,,o,263.1291898000054,263.1291898000054,263.5368403000757,263.1291898000054,263.1291898000054,263.5368403000757,0.1722238000947982,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.5368403000757,263.5368403000757,263.5368403000757,263.5368403000757,263.5368403000757,263.5368403000757,263.5368403000757,263.5368403000757,263.5368403000757,,,,,,,,,,w,263.6425293001812,263.6425293001812,264.05032759997994,263.6425293001812,263.6425293001812,264.05032759997994,0.09228309988975525,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.05032759997994,264.05032759997994,264.05032759997994,264.05032759997994,264.05032759997994,264.05032759997994,264.05032759997994,264.05032759997994,264.05032759997994,,,,,,,,,,p,264.21971990005113,264.21971990005113,264.62692170008086,264.21971990005113,264.21971990005113,264.62692170008086,0.15820889989845455,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.62692170008086,264.62692170008086,264.62692170008086,264.62692170008086,264.62692170008086,264.62692170008086,264.62692170008086,264.62692170008086,264.62692170008086,,,,,,,,,,w,264.7765987999737,264.7765987999737,265.1823222001549,264.7765987999737,264.7765987999737,265.1823222001549,0.13692829990759492,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.1823222001549,265.1823222001549,265.1823222001549,265.1823222001549,265.1823222001549,265.1823222001549,265.1823222001549,265.1823222001549,265.1823222001549,,,,,,,,,,p,265.350836600177,265.350836600177,265.7522356000263,265.350836600177,265.350836600177,265.7522356000263,0.15650149970315397,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.7522356000263,265.7522356000263,265.7522356000263,265.7522356000263,265.7522356000263,265.7522356000263,265.7522356000263,265.7522356000263,265.7522356000263,,,,,,,,,,w,265.9641454999801,265.9641454999801,266.36964010004885,265.9641454999801,265.9641454999801,266.36964010004885,0.20102169970050454,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.36964010004885,266.36964010004885,266.36964010004885,266.36964010004885,266.36964010004885,266.36964010004885,266.36964010004885,266.36964010004885,266.36964010004885,,,,,,,,,,p,266.5461517001968,266.5461517001968,266.9553798001725,266.5461517001968,266.5461517001968,266.9553798001725,0.163648699875921,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.9553798001725,266.9553798001725,266.9553798001725,266.9553798001725,266.9553798001725,266.9553798001725,266.9553798001725,266.9553798001725,266.9553798001725,,,,,,,,,,w,267.1077344000805,267.1077344000805,267.51593570015393,267.1077344000805,267.1077344000805,267.51593570015393,0.14160179975442588,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.51593570015393,267.51593570015393,267.51593570015393,267.51593570015393,267.51593570015393,267.51593570015393,267.51593570015393,267.51593570015393,267.51593570015393,,,,,,,,,,p,267.6704496999737,267.6704496999737,268.078050600132,267.6704496999737,267.6704496999737,268.078050600132,0.1439741998910904,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.078050600132,268.078050600132,268.078050600132,268.078050600132,268.078050600132,268.078050600132,268.078050600132,268.078050600132,268.078050600132,,,,,,,,,,w,268.2197087001987,268.2197087001987,268.6271303000394,268.2197087001987,268.2197087001987,268.6271303000394,0.1314194998703897,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.6271303000394,268.6271303000394,268.6271303000394,268.6271303000394,268.6271303000394,268.6271303000394,268.6271303000394,268.6271303000394,268.6271303000394,,,,,,,,,,p,268.77706320001744,268.77706320001744,269.1835154001601,268.77706320001744,268.77706320001744,269.1835154001601,0.13945829984731972,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.1835154001601,269.1835154001601,269.1835154001601,269.1835154001601,269.1835154001601,269.1835154001601,269.1835154001601,269.1835154001601,269.1835154001601,,,,,,,,,,w,269.33269380009733,269.33269380009733,269.73869250016287,269.33269380009733,269.33269380009733,269.73869250016287,0.13248829985968769,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.73869250016287,269.73869250016287,269.73869250016287,269.73869250016287,269.73869250016287,269.73869250016287,269.73869250016287,269.73869250016287,269.73869250016287,,,,,,,,,,p,269.87090860004537,269.87090860004537,270.272655100096,269.87090860004537,269.87090860004537,270.272655100096,0.12187729985453188,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.272655100096,270.272655100096,270.272655100096,270.272655100096,270.272655100096,270.272655100096,270.272655100096,270.272655100096,270.272655100096,,,,,,,,,,w,270.37966160010546,270.37966160010546,270.7868810000364,270.37966160010546,270.37966160010546,270.7868810000364,0.09740649978630245,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.7868810000364,270.7868810000364,270.7868810000364,270.7868810000364,270.7868810000364,270.7868810000364,270.7868810000364,270.7868810000364,270.7868810000364,,,,,,,,,,p,270.927582600154,270.927582600154,271.33535890001804,270.927582600154,270.927582600154,271.33535890001804,0.13006619992665946,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.33535890001804,271.33535890001804,271.33535890001804,271.33535890001804,271.33535890001804,271.33535890001804,271.33535890001804,271.33535890001804,271.33535890001804,,,,,,,,,,w,271.4758764000144,271.4758764000144,271.88455850002356,271.4758764000144,271.4758764000144,271.88455850002356,0.12578370003029704,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.88455850002356,271.88455850002356,271.88455850002356,271.88455850002356,271.88455850002356,271.88455850002356,271.88455850002356,271.88455850002356,271.88455850002356,,,,,,,,,,p,272.00399310002103,272.00399310002103,272.41154030011967,272.00399310002103,272.00399310002103,272.41154030011967,0.10970519995316863,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.41154030011967,272.41154030011967,272.41154030011967,272.41154030011967,272.41154030011967,272.41154030011967,272.41154030011967,272.41154030011967,272.41154030011967,,,,,,,,,,w,272.5715572000481,272.5715572000481,272.9743951000273,272.5715572000481,272.5715572000481,272.9743951000273,0.14736499986611307,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9743951000273,272.9743951000273,272.9743951000273,272.9743951000273,272.9743951000273,272.9743951000273,272.9743951000273,272.9743951000273,272.9743951000273,,,,,,,,,,p,273.11031690007076,273.11031690007076,273.51568730012514,273.11031690007076,273.11031690007076,273.51568730012514,0.12389579997397959,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,180,0,180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.51568730012514,273.51568730012514,273.51568730012514,273.51568730012514,273.51568730012514,273.51568730012514,273.51568730012514,273.51568730012514,273.51568730012514,,,,,,,,,,w,273.63354880013503,273.63354880013503,274.03672330011614,273.63354880013503,273.63354880013503,274.03672330011614,0.10729139973409474,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,181,0,181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.03672330011614,274.03672330011614,274.03672330011614,274.03672330011614,274.03672330011614,274.03672330011614,274.03672330011614,274.03672330011614,274.03672330011614,,,,,,,,,,p,274.1304097000975,274.1304097000975,274.53633650019765,274.1304097000975,274.1304097000975,274.53633650019765,0.07689539971761405,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,182,0,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.53633650019765,274.53633650019765,274.53633650019765,274.53633650019765,274.53633650019765,274.53633650019765,274.53633650019765,274.53633650019765,274.53633650019765,,,,,,,,,,w,274.6242117001675,274.6242117001675,275.0302449001465,274.6242117001675,274.6242117001675,275.0302449001465,0.07737339986488223,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,183,0,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0302449001465,275.0302449001465,275.0302449001465,275.0302449001465,275.0302449001465,275.0302449001465,275.0302449001465,275.0302449001465,275.0302449001465,,,,,,,,,,p,275.1644943000283,275.1644943000283,275.57116880011745,275.1644943000283,275.1644943000283,275.57116880011745,0.11855959985405207,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,184,0,184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.57116880011745,275.57116880011745,275.57116880011745,275.57116880011745,275.57116880011745,275.57116880011745,275.57116880011745,275.57116880011745,275.57116880011745,,,,,,,,,,w,275.6943028001115,275.6943028001115,276.0996705000289,275.6943028001115,275.6943028001115,276.0996705000289,0.11126609984785318,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,185,0,185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0996705000289,276.0996705000289,276.0996705000289,276.0996705000289,276.0996705000289,276.0996705000289,276.0996705000289,276.0996705000289,276.0996705000289,,,,,,,,,,p,276.235970800044,276.235970800044,276.6413344000466,276.235970800044,276.235970800044,276.6413344000466,0.12483139988034964,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,186,0,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.6413344000466,276.6413344000466,276.6413344000466,276.6413344000466,276.6413344000466,276.6413344000466,276.6413344000466,276.6413344000466,276.6413344000466,,,,,,,,,,w,276.7724381000735,276.7724381000735,277.1761764001567,276.7724381000735,276.7724381000735,277.1761764001567,0.11085719987750053,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,187,0,187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.1761764001567,277.1761764001567,277.1761764001567,277.1761764001567,277.1761764001567,277.1761764001567,277.1761764001567,277.1761764001567,277.1761764001567,,,,,,,,,,p,277.35336910001934,277.35336910001934,277.75844030012377,277.35336910001934,277.35336910001934,277.75844030012377,0.16556579992175102,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,188,0,188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.75844030012377,277.75844030012377,277.75844030012377,277.75844030012377,277.75844030012377,277.75844030012377,277.75844030012377,277.75844030012377,277.75844030012377,,,,,,,,,,w,277.93479520012625,277.93479520012625,278.34261570009403,277.93479520012625,277.93479520012625,278.34261570009403,0.16153249982744455,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,189,0,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.34261570009403,278.34261570009403,278.34261570009403,278.34261570009403,278.34261570009403,278.34261570009403,278.34261570009403,278.34261570009403,278.34261570009403,,,,,,,,,,p,278.8920809000265,278.8920809000265,279.30329960002564,278.8920809000265,278.8920809000265,279.30329960002564,0.5403146999888122,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,190,0,190,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.30329960002564,279.30329960002564,279.30329960002564,279.30329960002564,279.30329960002564,279.30329960002564,279.30329960002564,279.30329960002564,279.30329960002564,,,,,,,,,,w,279.54200070002116,279.54200070002116,279.94645230006427,279.54200070002116,279.54200070002116,279.94645230006427,0.22778869979083538,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,191,0,191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.94645230006427,279.94645230006427,279.94645230006427,279.94645230006427,279.94645230006427,279.94645230006427,279.94645230006427,279.94645230006427,279.94645230006427,,,,,,,,,,p,280.1010291001294,280.1010291001294,280.5099665999878,280.1010291001294,280.1010291001294,280.5099665999878,0.14168739994056523,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,192,0,192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5099665999878,280.5099665999878,280.5099665999878,280.5099665999878,280.5099665999878,280.5099665999878,280.5099665999878,280.5099665999878,280.5099665999878,,,,,,,,,,w,280.6350661001634,280.6350661001634,281.0362619999796,280.6350661001634,280.6350661001634,281.0362619999796,0.11099989991635084,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,193,0,193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0362619999796,281.0362619999796,281.0362619999796,281.0362619999796,281.0362619999796,281.0362619999796,281.0362619999796,281.0362619999796,281.0362619999796,,,,,,,,,,p,281.2050799999852,281.2050799999852,281.61367470002733,281.2050799999852,281.2050799999852,281.61367470002733,0.1533986998256296,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
